datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-12-16,14973.5683594,951.200012207,2438811.75,62823.6015625,10503.0,15614.0,77874.0
2007-12-23,15569.5664062,902.132019043,2446589.5,64839.6015625,12832.0,16828.0,83817.0
2007-12-30,19036.21875,1217.58996582,2440900.25,79515.203125,23215.0,24532.0,85088.0
2008-01-06,14430.7783203,904.020019531,2429467.25,60707.1992188,8911.0,18193.0,76251.0
2008-01-13,14884.484375,892.018005371,2424596.25,62890.1992188,19315.0,7613.0,67533.0
2008-01-20,14327.6396484,871.788024902,2422860.5,60883.8007812,14199.0,18282.0,70236.0
2008-01-27,15167.9560547,906.958007812,2423685.75,64442.1992188,15543.0,15273.0,71675.0
2008-02-03,15135.6220703,1043.06799316,2427239.75,64127.1992188,12696.0,14488.0,71466.0
2008-02-10,13525.9980469,895.143981934,2425232.5,57016.3984375,9925.0,16420.0,69749.0
2008-02-17,13470.4580078,842.338012695,2431608.75,56696.1992188,12224.0,12399.0,69000.0
2008-02-24,12361.3916016,903.710021973,2429249.75,51983.0,9141.0,15352.0,69395.0
2008-03-02,5724.96191406,684.541992188,2413272.75,23891.0,0.0,11527.0,22217.0
2008-03-09,12922.0302734,972.41998291,2427877.75,54218.3984375,13604.0,18969.0,45287.0
2008-03-16,12856.9541016,1032.70397949,2428029.25,54271.6015625,13587.0,15182.0,69774.0
2008-03-23,12632.1542969,1148.01599121,2437248.5,53154.8007812,16381.0,19037.0,74272.0
2008-03-30,13501.5683594,997.713989258,2440061.25,56628.3984375,18485.0,19147.0,75678.0
2008-04-06,11626.0478516,1044.59399414,2428909.75,48894.6015625,9462.0,15428.0,73234.0
2008-04-13,13803.6162109,1371.67602539,2436201.5,57937.8007812,19865.0,21150.0,85269.0
2008-04-20,12052.4316406,1263.30603027,2433482.5,50815.6015625,11254.0,16076.0,77075.0
2008-04-27,8372.07226562,1259.01403809,2430397.25,35280.0,5131.0,12006.0,49567.0
2008-05-04,8567.74609375,1321.7199707,2431336.75,36264.3984375,8765.0,11149.0,43192.0
2008-05-11,11717.1943359,1624.93603516,2423524.0,49617.1992188,16801.0,9288.0,72311.0
2008-05-18,10858.5058594,1746.62597656,2421008.5,46693.6015625,12401.0,18036.0,66919.0
2008-05-25,10026.171875,1474.8840332,2421909.5,42895.3984375,10685.0,14673.0,68789.0
2008-06-01,10135.4482422,1508.12194824,2420040.25,43794.0,8797.0,12929.0,70637.0
2008-06-08,10023.3378906,1193.9239502,2389044.5,43326.3984375,13078.0,17632.0,63091.0
2008-06-15,10324.9775391,1710.53405762,2415762.75,44668.3984375,16944.0,19250.0,64544.0
2008-06-22,10906.5917969,1602.57995605,2416676.0,46951.1992188,22613.0,15383.0,79601.0
2008-06-29,9037.34179688,1628.64404297,2409605.75,39499.1992188,14187.0,10118.0,64759.0
2008-07-06,8481.16992188,1614.09399414,2417542.0,37017.0,11518.0,16900.0,53824.0
2008-07-13,8119.88183594,1515.61206055,2418338.75,35227.6015625,11926.0,8485.0,53854.0
2008-07-20,8237.1015625,1422.78405762,2418180.5,35602.3984375,12218.0,10843.0,50672.0
2008-07-27,6761.4140625,1311.02197266,2413885.0,29449.4003906,5999.0,4089.0,50103.0
2008-08-03,6435.04199219,1474.95996094,2412594.0,28806.5996094,6238.0,6773.0,38451.0
2008-08-10,3627.39990234,1388.94995117,2414750.5,16446.1992188,1231.0,7659.0,21888.0
2008-08-17,2037.00598145,1275.83605957,2429591.0,9552.79980469,0.0,3169.0,12243.0
2008-08-24,1854.70202637,1213.74194336,2431768.75,8726.40039062,0.0,3012.0,11241.0
2008-08-31,3073.09790039,1229.81604004,2425795.25,13771.0,2056.0,6271.0,21475.0
2008-09-07,9360.55957031,1302.25195312,2415538.0,40115.8007812,15713.0,12671.0,62771.0
2008-09-14,9398.98046875,1257.94799805,2418805.0,40255.6015625,10467.0,9842.0,62295.0
2008-09-21,10300.5859375,1187.95605469,2425075.0,43880.8007812,12651.0,7918.0,69124.0
2008-09-28,10730.921875,1296.47399902,2421543.0,45576.0,11533.0,13436.0,72000.0
2008-10-05,11357.4755859,1210.55004883,2422740.5,47937.0,13514.0,11125.0,66036.0
2008-10-12,12090.2724609,1111.44604492,2413822.25,51241.0,8787.0,17441.0,72930.0
2008-10-19,12889.6181641,1115.22802734,2417357.25,54435.0,8696.0,21300.0,64229.0
2008-10-26,11445.6904297,999.934020996,2426131.25,48248.3984375,11808.0,12333.0,67389.0
2008-11-02,7589.30175781,868.856018066,2437521.75,32394.4003906,3300.0,2456.0,28937.0
2008-11-09,13064.1435547,1130.11401367,2419131.5,55819.3984375,18040.0,21721.0,51932.0
2008-11-16,15025.0097656,1024.2779541,2421547.75,63418.0,15599.0,11647.0,75325.0
2008-11-23,13597.2939453,1005.22399902,2419496.25,57593.6015625,9613.0,14174.0,67236.0
2008-11-30,16516.0390625,984.236022949,2436210.5,68724.796875,15015.0,7657.0,81512.0
2008-12-07,13952.9775391,991.692016602,2448033.25,58392.3984375,11437.0,7565.0,73861.0
2008-12-14,13161.7363281,980.987976074,2448446.0,54783.0,12475.0,10279.0,73101.0
2008-12-21,14196.7597656,910.544006348,2446912.5,59172.6015625,10323.0,17011.0,82516.0
2008-12-28,11911.1904297,862.75201416,2452398.75,49150.8007812,7897.0,3895.0,57634.0
2009-01-04,11302.3964844,993.763977051,2457985.5,47116.8007812,14054.0,16151.0,49813.0
2009-01-11,12875.0419922,930.918029785,2470448.5,53529.8007812,15858.0,14556.0,68877.0
2009-01-18,16353.5917969,1037.25805664,2454421.0,67939.796875,20085.0,14326.0,91490.0
2009-01-25,13369.6542969,940.835998535,2452609.75,55527.0,13411.0,13905.0,73763.0
2009-02-01,14711.2841797,997.530029297,2455218.25,61299.1992188,18266.0,15363.0,75348.0
2009-02-08,14944.5,948.926025391,2457235.75,62008.0,17165.0,13350.0,99609.0
2009-02-15,13870.0537109,951.226013184,2445092.0,57722.6015625,12133.0,15003.0,86966.0
2009-02-22,9119.94824219,920.479980469,2434412.0,38153.0,9870.0,10243.0,38113.0
2009-03-01,12971.1103516,1082.63195801,2432979.5,54391.1992188,15781.0,14232.0,72854.0
2009-03-08,12447.4423828,978.17199707,2440264.5,52531.3984375,14385.0,9755.0,74055.0
2009-03-15,13351.5400391,994.643981934,2440566.0,55849.6015625,12233.0,14045.0,83193.0
2009-03-22,10993.2539062,1050.68994141,2443694.0,46000.1992188,10753.0,9715.0,73051.0
2009-03-29,12199.4921875,1175.61206055,2444975.25,51228.3984375,12809.0,9166.0,66705.0
2009-04-05,11516.6162109,1052.45996094,2441690.5,48491.3984375,13753.0,10549.0,74978.0
2009-04-12,12763.3701172,1323.68603516,2436846.0,53692.6015625,19931.0,12476.0,85243.0
2009-04-19,10726.3857422,1230.50598145,2432806.25,45442.3984375,9908.0,17065.0,57253.0
2009-04-26,11016.7236328,1377.62597656,2432859.75,46586.3984375,9077.0,11918.0,70095.0
2009-05-03,11073.0458984,1150.22595215,2436918.5,46813.1992188,10837.0,7621.0,71862.0
2009-05-10,10847.6621094,1112.44799805,2430422.5,45886.1992188,11710.0,16022.0,69314.0
2009-05-17,10969.8818359,1185.44604492,2422901.25,46636.6015625,8096.0,15028.0,72598.0
2009-05-24,9602.75195312,1345.9140625,2431934.5,40512.3984375,8137.0,7830.0,72898.0
2009-05-31,9275.61035156,1144.76794434,2389329.75,39816.8007812,9923.0,7201.0,67546.0
2009-06-07,8839.33789062,1428.53601074,2426175.5,38206.6015625,9481.0,7621.0,66895.0
2009-06-14,8720.74414062,1064.18395996,2427428.0,37272.3984375,6083.0,7453.0,61168.0
2009-06-21,7801.55419922,1277.86401367,2431492.0,33266.8007812,6882.0,6346.0,62742.0
2009-06-28,8485.31640625,1492.59802246,2431186.5,36290.0,8558.0,7835.0,69995.0
2009-07-05,8176.95214844,2064.28198242,2436665.5,35741.0,10157.0,7234.0,55406.0
2009-07-12,6846.29589844,1602.51599121,2439884.75,29890.8007812,3690.0,12440.0,46247.0
2009-07-19,5627.66601562,1568.83996582,2439999.75,24519.4003906,3181.0,5755.0,36875.0
2009-07-26,4887.22216797,1585.74804688,2440645.5,21628.5996094,1840.0,5294.0,37415.0
2009-08-02,5458.26220703,1634.79003906,2437926.75,24264.4003906,1734.0,14918.0,37233.0
2009-08-09,4124.51611328,1536.04394531,2437728.75,18589.8007812,1984.0,6185.0,29396.0
2009-08-16,7340.70800781,2181.15405273,2431724.75,32502.4003906,8454.0,13763.0,41381.0
2009-08-23,7300.16210938,2074.09399414,2430669.0,32283.4003906,11739.0,8857.0,47837.0
2009-08-30,8257.47363281,1938.84399414,2432047.75,35924.1992188,10886.0,7643.0,56521.0
2009-09-06,8486.94433594,1529.34997559,2430497.25,36675.1992188,9209.0,8605.0,58538.0
2009-09-13,9791.92773438,1607.67797852,2430299.25,41849.6015625,18819.0,8031.0,68494.0
2009-09-20,11543.3222656,1517.36804199,2429006.25,48996.1992188,13779.0,12364.0,76760.0
2009-09-27,9855.01367188,1607.8840332,2429844.25,42090.6015625,8754.0,8536.0,75433.0
2009-10-04,10001.1884766,1454.62402344,2429279.5,42432.8007812,9784.0,14877.0,70386.0
2009-10-11,11407.3115234,1447.70605469,2427698.5,48125.3984375,12431.0,13621.0,72460.0
2009-10-18,11817.0078125,1187.00805664,2420985.75,49692.1992188,11812.0,9984.0,79210.0
2009-10-25,13239.5263672,1292.28601074,2434210.25,55522.6015625,16287.0,14509.0,80203.0
2009-11-01,10691.7158203,1312.32202148,2429930.5,44992.8007812,8385.0,10494.0,64830.0
2009-11-08,12588.8076172,1337.0579834,2439168.5,52684.0,13198.0,11887.0,74840.0
2009-11-15,12579.6884766,1335.36999512,2437110.25,52802.8007812,13083.0,14529.0,77537.0
2009-11-22,14245.6318359,1257.72399902,2436621.25,59645.0,21344.0,11949.0,87159.0
2009-11-29,12069.671875,1168.50195312,2441240.0,50316.3984375,9770.0,14314.0,71758.0
2009-12-06,13768.2675781,1359.93395996,2444118.5,57750.8007812,11092.0,13047.0,80495.0
2009-12-13,13348.7900391,1445.82995605,2454035.75,55630.1992188,13736.0,9334.0,81701.0
2009-12-20,11940.2402344,1037.85205078,2485823.5,48855.0,6941.0,9202.0,80267.0
2009-12-27,14790.7998047,1224.81799316,2467557.75,60995.1992188,18395.0,14933.0,96490.0
2010-01-03,13422.0419922,1433.6159668,2447938.75,56030.0,15666.0,12880.0,77089.0
2010-01-10,14013.1083984,1158.79394531,2465969.25,57945.0,11059.0,11977.0,92948.0
2010-01-17,13879.9277344,1450.6739502,2462577.75,57607.0,13853.0,17018.0,90029.0
2010-01-24,15474.5664062,1331.32800293,2443384.25,64587.3984375,13221.0,11936.0,104903.0
2010-01-31,15604.1240234,1141.07202148,2448846.75,64792.8007812,12413.0,17532.0,114041.0
2010-02-07,15508.0800781,1183.55004883,2443926.5,64447.8007812,12381.0,16224.0,122443.0
2010-02-14,14252.6640625,946.970031738,2450542.75,58796.0,7896.0,10071.0,108810.0
2010-02-21,14388.2177734,964.291992188,2444050.5,59915.8007812,20449.0,16591.0,99966.0
2010-02-28,11326.6757812,1035.45605469,2432953.0,47303.8007812,8542.0,10706.0,80531.0
2010-03-07,6985.2578125,922.281982422,2444901.0,29179.0,2893.0,7200.0,34436.0
2010-03-14,13686.0800781,1317.80603027,2448786.5,56971.6015625,16301.0,15600.0,96636.0
2010-03-21,12021.4257812,1237.40795898,2434493.5,50165.8007812,4731.0,11483.0,87604.0
2010-03-28,12412.8564453,1415.90795898,2431879.25,52155.0,8337.0,19810.0,85728.0
2010-04-04,12284.7216797,1432.37402344,2436948.5,51458.3984375,7482.0,9999.0,99074.0
2010-04-11,10217.765625,1202.97998047,2441640.5,42801.3984375,11762.0,8238.0,71042.0
2010-04-18,11080.5517578,1143.87805176,2433524.5,46380.1992188,9909.0,12120.0,87587.0
2010-04-25,10824.7363281,1410.35400391,2431445.5,45588.1992188,8125.0,10718.0,82335.0
2010-05-02,8931.93359375,1319.99597168,2434981.5,37738.8007812,7587.0,15772.0,58485.0
2010-05-09,10776.7558594,1079.10595703,2399203.0,45775.0,11459.0,9450.0,80000.0
2010-05-16,12396.9521484,1167.54003906,2438209.0,51871.1992188,12068.0,11251.0,93541.0
2010-05-23,10507.7402344,1220.9140625,2432067.0,44244.6015625,7351.0,5003.0,84094.0
2010-05-30,10364.8564453,1414.3260498,2421317.75,44208.0,11677.0,11650.0,75343.0
2010-06-06,10161.5,1346.53796387,2425842.75,43701.0,25832.0,5902.0,79182.0
2010-06-13,10242.3984375,1482.25402832,2432593.75,43948.6015625,17174.0,12693.0,74245.0
2010-06-20,9659.14648438,1235.38806152,2428176.25,41120.6015625,7216.0,12900.0,73194.0
2010-06-27,8940.34375,1724.31201172,2425564.5,38874.3984375,15091.0,14758.0,64782.0
2010-07-04,9372.37597656,2023.18200684,2422072.75,40549.3984375,4703.0,7219.0,52534.0
2010-07-11,7598.91796875,1780.54797363,2423956.0,33112.3984375,4332.0,6177.0,51643.0
2010-07-18,7973.96386719,1562.50195312,2426709.5,34581.1992188,6132.0,7856.0,44007.0
2010-07-25,7113.83007812,1795.78796387,2429090.5,30740.4003906,2936.0,11769.0,42801.0
2010-08-01,4909.80810547,1251.79602051,2420337.25,21441.8007812,1708.0,5490.0,32201.0
2010-08-08,3822.20800781,1214.1739502,2431683.5,16856.4003906,0.0,3665.0,28289.0
2010-08-15,4296.07177734,1231.2800293,2431015.75,18832.5996094,0.0,7477.0,30133.0
2010-08-22,8325.87597656,1152.77001953,2428749.75,35399.3984375,7170.0,5163.0,43113.0
2010-08-29,8368.25195312,1454.99597168,2435064.5,36060.1992188,6990.0,10832.0,64640.0
2010-09-05,10258.9902344,1273.23803711,2431511.25,43743.0,11069.0,8876.0,75982.0
2010-09-12,9820.765625,1305.34204102,2433330.5,41870.8007812,10608.0,8238.0,65157.0
2010-09-19,8497.984375,1283.73596191,2430562.25,36241.0,7149.0,12697.0,59970.0
2010-09-26,9783.42773438,1271.56005859,2427109.75,41598.3984375,12033.0,5598.0,72127.0
2010-10-03,10945.6962891,1168.3380127,2430623.75,46019.8007812,16591.0,6979.0,71822.0
2010-10-10,11877.1337891,1502.9720459,2426320.75,50134.8007812,10132.0,7872.0,74366.0
2010-10-17,11055.0097656,1382.35803223,2429103.75,46752.8007812,8389.0,10976.0,72501.0
2010-10-24,14077.6142578,1455.99804688,2444420.0,59013.0,12995.0,27613.0,82348.0
2010-10-31,9666.3515625,1272.78796387,2468398.25,40236.1992188,5961.0,9732.0,53896.0
2010-11-07,11638.0175781,1351.73999023,2448344.25,48930.6015625,11331.0,15600.0,60701.0
2010-11-14,13466.1523438,1123.00402832,2405945.0,57194.1992188,16083.0,10839.0,78024.0
2010-11-21,11159.6298828,1004.74603271,2426473.75,47125.8007812,8770.0,9616.0,63356.0
2010-11-28,8334.58789062,649.218017578,1689257.0,35214.8007812,9978.0,6227.0,45032.0
