datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-03-01,517.564025879,107.627998352,347502.8125,2172.80004883,0.0,316.0,1980.0
2007-03-02,515.687988281,107.008003235,346451.90625,2169.80004883,0.0,340.0,1969.0
2007-03-03,819.122009277,134.992004395,347454.84375,3457.60009766,0.0,347.0,4597.0
2007-03-04,2090.69995117,175.682006836,345642.90625,8867.79980469,1476.0,8711.0,9408.0
2007-03-05,2660.33203125,205.955993652,345644.5,11290.0,5727.0,12109.0,10026.0
2007-03-06,1246.5,186.147994995,347022.8125,5321.79980469,0.0,1740.0,4700.0
2007-03-07,2375.20605469,171.199996948,346065.9375,9986.40039062,1076.0,4761.0,15513.0
2007-03-08,1572.13195801,187.404006958,346558.21875,6717.79980469,2180.0,3385.0,6655.0
2007-03-09,1272.61193848,119.237998962,346879.375,5373.0,1093.0,345.0,8631.0
2007-03-10,2484.71191406,243.527999878,345316.09375,10572.4003906,4130.0,5422.0,10979.0
2007-03-11,3480.63598633,173.37399292,345610.5,14575.0,4810.0,3420.0,9500.0
2007-03-12,1950.66796875,134.42199707,346404.5625,8249.0,1403.0,2841.0,12353.0
2007-03-13,1290.14404297,126.718002319,346893.0625,5480.20019531,1350.0,3859.0,5323.0
2007-03-14,1793.36401367,157.522003174,346719.3125,7585.20019531,3485.0,480.0,8607.0
2007-03-15,1884.81396484,159.326004028,346003.90625,7953.39990234,0.0,3263.0,11036.0
2007-03-16,1702.05395508,130.208007812,344919.0625,7189.0,1106.0,4604.0,5370.0
2007-03-17,2028.08996582,127.068000793,343043.5,8562.40039062,2208.0,359.0,12275.0
2007-03-18,2371.04589844,241.449996948,347108.875,10091.4003906,6564.0,7369.0,5856.0
2007-03-19,2152.51806641,144.764007568,346315.8125,9046.0,1648.0,2686.0,14118.0
2007-03-20,2086.22802734,164.869995117,346774.53125,8857.79980469,3745.0,2837.0,11255.0
2007-03-21,2142.09204102,142.830001831,347020.78125,8981.59960938,1865.0,4133.0,12335.0
2007-03-22,1454.97802734,113.825996399,348139.46875,6081.20019531,353.0,736.0,10462.0
2007-03-23,1309.00805664,119.487998962,347969.5,5477.39990234,1127.0,777.0,8369.0
2007-03-24,2968.42993164,191.024002075,345174.4375,12532.7998047,3707.0,5797.0,16382.0
2007-03-25,3338.40405273,236.12399292,345644.25,14000.0,4630.0,3600.0,9375.0
2007-03-26,1416.08203125,160.966003418,347525.0,6023.60009766,1088.0,344.0,9096.0
2007-03-27,1105.14001465,151.725997925,346466.84375,4747.0,0.0,3019.0,3697.0
2007-03-28,2333.89794922,196.518005371,346240.25,9870.59960938,1122.0,8527.0,13888.0
2007-03-29,1590.40600586,198.695999146,346372.84375,6734.60009766,1162.0,460.0,10724.0
2007-03-30,1402.39404297,181.128005981,347096.5,6033.0,1094.0,468.0,8217.0
2007-03-31,3509.51000977,231.503997803,344535.5,14781.2001953,2620.0,7707.0,17682.0
2007-04-01,2785.9519043,202.552001953,345635.25,11735.2001953,4629.0,5401.0,19509.0
2007-04-02,1960.7779541,174.335998535,346262.5625,8226.20019531,1755.0,970.0,16641.0
2007-04-03,1642.81994629,168.759994507,346327.125,6978.60009766,3630.0,1042.0,7637.0
2007-04-04,2051.86791992,172.317993164,346077.78125,8620.20019531,3434.0,420.0,14748.0
2007-04-05,1844.07800293,244.537994385,347289.28125,7907.79980469,1086.0,4277.0,10523.0
2007-04-06,1601.14001465,143.214004517,347305.625,6751.60009766,0.0,5466.0,9166.0
2007-04-07,1553.9239502,138.729995728,346145.15625,6573.0,1127.0,3111.0,5923.0
2007-04-08,1608.81604004,135.882003784,346102.8125,6796.60009766,0.0,485.0,3545.0
2007-04-09,1000.91998291,160.11000061,346392.6875,4283.39990234,2667.0,514.0,3801.0
2007-04-10,777.364013672,148.940002441,346771.71875,3380.19995117,209.0,742.0,2572.0
2007-04-11,887.481994629,192.445999146,347262.9375,3771.0,0.0,1112.0,6421.0
2007-04-12,537.705993652,147.81199646,345968.71875,2301.0,0.0,541.0,1818.0
2007-04-13,551.021972656,151.63999939,345672.6875,2366.39990234,0.0,558.0,1988.0
2007-04-14,554.268005371,155.61000061,346050.9375,2378.0,0.0,578.0,2008.0
2007-04-15,726.164001465,171.544006348,345940.84375,3148.60009766,0.0,1026.0,2893.0
2007-04-16,952.390014648,186.074005127,346546.28125,4136.39990234,952.0,1305.0,4656.0
2007-04-17,1223.73400879,218.354003906,345881.75,5314.79980469,1532.0,389.0,6199.0
2007-04-18,998.24597168,165.223999023,345811.375,4313.39990234,1579.0,355.0,3430.0
2007-04-19,1028.65795898,149.660003662,346218.96875,4400.39990234,733.0,1605.0,5748.0
2007-04-20,822.58001709,145.645996094,345791.375,3592.60009766,1069.0,360.0,3499.0
2007-04-21,1673.65600586,212.658004761,344467.0625,7251.39990234,6575.0,463.0,11129.0
2007-04-22,2233.71411133,267.194000244,345036.78125,9631.40039062,4264.0,2287.0,11102.0
2007-04-23,1054.56604004,135.63999939,341619.34375,4700.39990234,1402.0,506.0,6005.0
2007-04-24,1032.09997559,135.264007568,338896.6875,4528.60009766,1125.0,527.0,6680.0
2007-04-25,1264.1619873,164.73600769,338315.1875,5555.60009766,0.0,1469.0,8812.0
2007-04-26,1275.46594238,163.606002808,338093.71875,5650.20019531,1324.0,1845.0,7163.0
2007-04-27,1094.33203125,161.927993774,338711.28125,4770.0,1772.0,545.0,4756.0
2007-04-28,1113.69396973,163.744003296,338660.25,4850.39990234,1772.0,563.0,4756.0
2007-04-29,1113.69396973,163.744003296,338660.25,4850.39990234,1772.0,563.0,4756.0
2007-04-30,814.780029297,160.960006714,338452.46875,3613.39990234,1214.0,853.0,3299.0
2007-05-01,1663.85803223,181.608001709,337937.34375,7305.60009766,4005.0,995.0,8546.0
2007-05-02,1003.48602295,160.091995239,339238.1875,4523.79980469,7.0,1490.0,3754.0
2007-05-03,1090.23803711,150.942001343,338594.25,4763.0,1906.0,1725.0,7836.0
2007-05-04,998.127990723,174.740005493,339422.6875,4432.39990234,2259.0,538.0,3990.0
2007-05-05,1563.05200195,174.102005005,338450.4375,6820.0,2913.0,2493.0,11303.0
2007-05-06,2102.10400391,182.335998535,337549.90625,9229.0,3215.0,949.0,10095.0
2007-05-07,1643.66394043,168.917999268,337733.25,7172.60009766,946.0,4935.0,9433.0
2007-05-08,1789.29199219,181.611999512,338264.96875,7713.20019531,4581.0,2011.0,8777.0
2007-05-09,1665.73596191,183.48399353,338218.15625,7280.79980469,3018.0,5631.0,9474.0
2007-05-10,707.883972168,168.313995361,339546.625,3177.80004883,946.0,534.0,3261.0
2007-05-11,979.153991699,132.095993042,338730.84375,4359.79980469,926.0,491.0,6471.0
2007-05-12,1441.56604004,209.17199707,338000.96875,6279.20019531,2247.0,1075.0,10408.0
2007-05-13,1634.73803711,220.669998169,339420.53125,7155.60009766,3612.0,2414.0,8958.0
2007-05-14,1467.78198242,298.552001953,339393.6875,6586.79980469,3176.0,2417.0,5517.0
2007-05-15,904.392028809,111.181999207,339281.28125,3936.0,0.0,408.0,5318.0
2007-05-16,1692.94396973,135.893997192,338775.5625,7303.39990234,2213.0,5756.0,9077.0
2007-05-17,1231.81604004,131.18800354,339650.59375,5358.20019531,1014.0,2073.0,7687.0
2007-05-18,1631.5300293,171.257995605,339832.21875,7022.39990234,3270.0,3913.0,8116.0
2007-05-19,1429.4420166,167.858001709,338320.40625,6219.79980469,4683.0,530.0,7022.0
2007-05-20,1968.32800293,187.531997681,338901.28125,8555.79980469,5420.0,1733.0,7611.0
2007-05-21,1120.06201172,117.279998779,337956.34375,4807.60009766,0.0,468.0,9060.0
2007-05-22,1132.85205078,128.916000366,339092.03125,4895.79980469,931.0,3966.0,3984.0
2007-05-23,1464.93603516,165.878005981,338130.0,6332.39990234,956.0,3792.0,8119.0
2007-05-24,1154.38793945,135.559997559,339186.34375,4985.39990234,955.0,4116.0,4746.0
2007-05-25,1614.2199707,174.587997437,337603.96875,7003.39990234,8060.0,586.0,6539.0
2007-05-26,1512.24804688,174.240005493,338500.625,6570.39990234,2373.0,2754.0,8628.0
2007-05-27,2153.80810547,219.893997192,338268.15625,9369.40039062,4366.0,5534.0,10444.0
2007-05-28,1637.46801758,151.100006104,338265.46875,7087.60009766,4554.0,473.0,9586.0
2007-05-29,1061.33996582,113.244003296,339399.875,4618.39990234,0.0,1907.0,4332.0
2007-05-30,1609.8659668,147.057998657,338157.21875,6953.0,2250.0,5948.0,7804.0
2007-05-31,938.549987793,129.585998535,338539.0,4020.19995117,935.0,477.0,3552.0
2007-06-01,1046.08996582,143.51600647,338862.125,4517.39990234,0.0,485.0,7664.0
2007-06-02,1484.36206055,166.108001709,337635.40625,6442.60009766,3971.0,1250.0,7633.0
2007-06-03,2108.02587891,182.458007812,338057.8125,9148.20019531,4985.0,7529.0,8334.0
2007-06-04,911.617980957,223.192001343,338037.21875,4064.0,1585.0,836.0,4533.0
2007-06-05,1458.89196777,255.692001343,337957.59375,6429.79980469,4484.0,1027.0,6448.0
2007-06-06,1693.9420166,231.132003784,337857.75,7352.79980469,3329.0,829.0,11663.0
2007-06-07,985.00201416,172.333999634,337649.46875,4294.60009766,985.0,699.0,3959.0
2007-06-08,2148.04589844,229.731994629,340124.3125,9285.40039062,2799.0,11440.0,11380.0
2007-06-09,1137.13598633,232.936004639,346542.8125,4891.60009766,990.0,825.0,7254.0
2007-06-10,1340.81201172,239.091995239,346815.78125,5768.20019531,4202.0,1924.0,5983.0
2007-06-11,794.653991699,194.634002686,346833.71875,3481.80004883,0.0,487.0,5328.0
2007-06-12,918.765991211,216.416000366,345923.84375,4116.39990234,1882.0,475.0,3898.0
2007-06-13,927.271972656,208.259994507,346172.5625,4057.19995117,957.0,857.0,5216.0
2007-06-14,1259.08398438,231.695999146,345380.8125,5448.0,3322.0,2147.0,7054.0
2007-06-15,989.604003906,251.761993408,346268.71875,4415.39990234,2269.0,4011.0,4547.0
2007-06-16,2017.76196289,307.558013916,344882.4375,8604.0,3289.0,4498.0,11108.0
2007-06-17,1947.08996582,239.813995361,345915.625,8307.79980469,4124.0,5038.0,8734.0
2007-06-18,678.473999023,180.809997559,346717.71875,2993.39990234,0.0,529.0,4241.0
2007-06-19,842.556030273,187.98600769,345985.65625,3683.19995117,973.0,535.0,4357.0
2007-06-20,1074.28601074,227.302001953,345824.875,4761.79980469,1761.0,2588.0,5106.0
2007-06-21,806.945983887,222.546005249,346427.90625,3601.19995117,932.0,2400.0,3711.0
2007-06-22,566.294006348,208.526000977,346803.3125,2602.60009766,0.0,951.0,3482.0
2007-06-23,477.566009521,193.119995117,346059.3125,2211.39990234,0.0,786.0,2402.0
2007-06-24,714.656005859,179.361999512,347230.375,3179.0,0.0,791.0,3449.0
2007-06-25,1072.20202637,197.270004272,346208.0625,4680.0,1985.0,3621.0,4816.0
2007-06-26,944.90802002,182.419998169,345736.09375,4143.0,971.0,1334.0,5231.0
2007-06-27,1480.8260498,206.998001099,345252.125,6378.0,2603.0,6451.0,7270.0
2007-06-28,1295.43798828,217.445999146,344770.09375,5601.0,0.0,4368.0,9541.0
2007-06-29,1305.6340332,206.526000977,345860.84375,5679.39990234,4363.0,668.0,6815.0
2007-06-30,1335.31396484,188.354003906,345616.71875,5719.0,3049.0,792.0,8376.0
2007-07-01,1026.66394043,172.447998047,345696.6875,4436.20019531,969.0,736.0,4690.0
2007-07-02,967.031982422,176.923995972,346567.40625,4216.0,1018.0,5281.0,3445.0
2007-07-03,1059.9119873,180.337997437,345869.1875,4652.20019531,467.0,3214.0,4695.0
2007-07-04,1003.40997314,253.333999634,346549.875,4457.39990234,2329.0,2218.0,5632.0
2007-07-05,1057.29003906,246.716003418,346240.0,4655.79980469,2922.0,770.0,3973.0
2007-07-06,1069.52404785,219.350006104,346463.21875,4706.79980469,2826.0,3563.0,4005.0
2007-07-07,1358.20605469,214.044006348,345470.59375,5810.20019531,997.0,3047.0,10177.0
2007-07-08,1089.07995605,196.919998169,346088.0,4736.60009766,1825.0,2831.0,5277.0
2007-07-09,1180.15795898,172.42199707,346489.40625,5063.39990234,923.0,594.0,9386.0
2007-07-10,908.323974609,176.244003296,345575.59375,4012.0,67.0,2227.0,4631.0
2007-07-11,722.351989746,153.856002808,347083.25,3167.19995117,1015.0,647.0,5284.0
2007-07-12,1069.58203125,209.098007202,346701.0625,4656.39990234,1029.0,2550.0,6419.0
2007-07-13,794.382019043,206.694000244,346830.90625,3529.19995117,0.0,633.0,4427.0
2007-07-14,1288.17004395,258.450012207,347460.3125,5607.39990234,3775.0,1968.0,6604.0
2007-07-15,1041.70996094,258.097991943,346398.75,4596.60009766,973.0,934.0,5791.0
2007-07-16,853.67401123,233.960006714,340570.40625,3831.19995117,830.0,695.0,4176.0
2007-07-17,719.632019043,176.087997437,338027.40625,3277.80004883,848.0,694.0,3335.0
2007-07-18,757.081970215,156.514007568,332767.0625,3437.0,909.0,671.0,4628.0
2007-07-19,677.885986328,187.011993408,337337.09375,3087.19995117,1068.0,703.0,3130.0
2007-07-20,1110.42199707,223.117996216,339219.21875,4970.39990234,2111.0,2418.0,4765.0
2007-07-21,1060.24804688,236.158004761,337329.53125,4739.79980469,428.0,512.0,7756.0
2007-07-22,1377.6920166,218.335998535,339785.03125,6090.20019531,7091.0,2136.0,5580.0
2007-07-23,991.018005371,143.770004272,337681.25,4429.39990234,1747.0,1288.0,3847.0
2007-07-24,825.283996582,112.809997559,338922.78125,3673.39990234,0.0,1607.0,5599.0
2007-07-25,472.559997559,108.23400116,339323.125,2130.19995117,0.0,151.0,2333.0
2007-07-26,924.5,115.092002869,338318.96875,4087.0,975.0,3633.0,4346.0
2007-07-27,1202.51403809,120.456001282,339197.3125,5217.60009766,1837.0,49.0,7157.0
2007-07-28,1621.86206055,178.729995728,339130.40625,7116.0,907.0,10265.0,6559.0
2007-07-29,321.115997314,118.575996399,339425.34375,1488.19995117,0.0,0.0,1288.0
2007-07-30,466.816009521,129.492004395,339163.53125,2112.80004883,0.0,0.0,2528.0
2007-07-31,812.331970215,145.785995483,338277.34375,3603.60009766,3277.0,0.0,3575.0
2007-08-01,1064.46398926,144.958007812,338375.40625,4636.79980469,1583.0,0.0,9812.0
2007-08-02,1019.41601562,144.953994751,338193.5,4445.39990234,482.0,0.0,6869.0
2007-08-03,1063.36401367,125.388000488,337659.28125,4618.39990234,958.0,0.0,9139.0
2007-08-04,1144.98999023,139.225997925,338770.40625,4971.39990234,552.0,398.0,7966.0
2007-08-05,787.098022461,151.253997803,338566.0,3509.0,169.0,0.0,6647.0
2007-08-06,1089.7199707,154.434005737,337971.9375,4776.60009766,1096.0,0.0,7985.0
2007-08-07,1483.57995605,131.182006836,337757.59375,6373.39990234,437.0,2168.0,9042.0
2007-08-08,1125.48205566,119.096000671,337697.8125,4868.0,1055.0,1111.0,9660.0
2007-08-09,1071.68005371,109.473999023,337268.71875,4712.20019531,182.0,4515.0,6646.0
2007-08-10,1028.01000977,117.65599823,337663.875,4506.79980469,336.0,2651.0,8287.0
2007-08-11,1091.65002441,115.769996643,338371.46875,4731.39990234,1180.0,910.0,10339.0
2007-08-12,1241.90405273,127.776000977,339357.375,5389.60009766,1123.0,1156.0,8582.0
2007-08-13,1153.01196289,130.940002441,338711.875,4966.20019531,93.0,476.0,11101.0
2007-08-14,941.190002441,132.009994507,341390.0,4110.0,951.0,685.0,6256.0
2007-08-15,1191.85998535,159.764007568,345590.5,5100.60009766,338.0,508.0,9787.0
2007-08-16,958.49597168,131.531997681,345222.21875,4095.19995117,962.0,0.0,7476.0
2007-08-17,1009.89202881,127.388000488,346311.4375,4293.39990234,244.0,0.0,7769.0
2007-08-18,347.959991455,119.239997864,347442.65625,1553.59997559,0.0,0.0,1830.0
2007-08-19,1422.29394531,160.018005371,345533.28125,6137.20019531,1025.0,8912.0,5989.0
2007-08-20,1338.84204102,155.880004883,347473.0,5707.20019531,1032.0,6965.0,7383.0
2007-08-21,642.556030273,157.307998657,346425.1875,2824.0,0.0,38.0,3296.0
2007-08-22,1209.8079834,154.287994385,346776.9375,5142.60009766,3048.0,1836.0,7241.0
2007-08-23,1112.31201172,157.953994751,346532.125,4795.60009766,2502.0,259.0,5342.0
2007-08-24,1656.42199707,262.691986084,346313.34375,7107.60009766,1891.0,3782.0,9944.0
2007-08-25,1150.88000488,272.54800415,345398.15625,5117.39990234,4149.0,2191.0,5678.0
2007-08-26,1314.90600586,299.388000488,345529.3125,5778.20019531,1541.0,3645.0,5658.0
2007-08-27,1211.72998047,299.084014893,345489.96875,5315.39990234,2305.0,1229.0,6344.0
2007-08-28,997.00402832,181.113998413,344951.8125,4314.39990234,1038.0,2468.0,5483.0
2007-08-29,747.992004395,175.425994873,346672.78125,3282.60009766,957.0,562.0,4932.0
2007-08-30,1202.45800781,191.04800415,346425.375,5190.20019531,3822.0,2580.0,4221.0
2007-08-31,1279.82202148,187.255996704,345579.40625,5455.39990234,1200.0,666.0,8738.0
2007-09-01,1701.48596191,289.846008301,344672.28125,7294.20019531,2497.0,569.0,9733.0
2007-09-02,1662.46801758,231.598007202,345665.28125,7224.79980469,3613.0,1617.0,8806.0
2007-09-03,1038.92199707,188.42199707,345053.3125,4508.20019531,621.0,2515.0,5323.0
2007-09-04,1584.94396973,179.62600708,345109.90625,6848.60009766,2928.0,3501.0,9821.0
2007-09-05,1236.57202148,148.863998413,344373.34375,5324.60009766,0.0,4144.0,6705.0
2007-09-06,901.473999023,172.026000977,344649.65625,3963.19995117,0.0,3888.0,3461.0
2007-09-07,1336.49597168,181.738006592,344205.65625,5770.39990234,3632.0,551.0,9388.0
2007-09-08,1469.75195312,186.330001831,345211.84375,6324.39990234,3339.0,1801.0,9164.0
2007-09-09,1679.50195312,209.151992798,344047.875,7277.79980469,2184.0,4438.0,9233.0
2007-09-10,1117.37597656,177.498001099,344719.65625,4843.79980469,935.0,595.0,5613.0
2007-09-11,983.572021484,151.764007568,345703.65625,4251.0,943.0,550.0,5792.0
2007-09-12,1287.76403809,171.794006348,345621.6875,5558.39990234,0.0,3217.0,7755.0
2007-09-13,1146.38195801,165.958007812,344606.15625,4988.79980469,1175.0,2523.0,3853.0
2007-09-14,1135.4699707,183.12600708,344594.71875,4960.39990234,901.0,676.0,5804.0
2007-09-15,1095.31201172,184.466003418,345602.84375,4720.60009766,0.0,1449.0,6464.0
2007-09-16,1652.22399902,192.352005005,344967.0625,7151.39990234,3118.0,3064.0,9310.0
2007-09-17,1461.18603516,202.313995361,344469.3125,6355.39990234,6651.0,926.0,6279.0
2007-09-18,1167.52001953,147.132003784,343095.375,5058.39990234,1888.0,2029.0,5425.0
2007-09-19,1298.68395996,151.794006348,346039.5,5592.0,0.0,2743.0,7937.0
2007-09-20,1255.53198242,132.908004761,345189.59375,5358.20019531,1056.0,489.0,9996.0
2007-09-21,1238.7800293,152.833999634,344709.3125,5375.0,3130.0,2745.0,6316.0
2007-09-22,1176.17199707,183.432006836,344855.5625,5061.79980469,944.0,1311.0,7688.0
2007-09-23,1417.9699707,242.973999023,344880.625,6163.20019531,2831.0,1929.0,7382.0
2007-09-24,1354.5300293,197.62399292,343584.875,5873.39990234,929.0,3935.0,7955.0
2007-09-25,1764.34204102,130.07800293,342863.4375,7497.20019531,916.0,2253.0,9820.0
2007-09-26,1832.4699707,169.322006226,344763.71875,7775.39990234,1133.0,9415.0,5695.0
2007-09-27,1392.59997559,150.710006714,344976.5625,5872.0,1066.0,643.0,7324.0
2007-09-28,1680.49804688,222.718002319,344825.90625,7191.60009766,996.0,3722.0,9952.0
2007-09-29,2296.52197266,182.121994019,344361.75,9782.20019531,4085.0,7457.0,8190.0
2007-09-30,1516.29003906,163.587997437,345693.28125,6411.60009766,1405.0,582.0,10225.0
2007-10-01,1720.92199707,146.73399353,344505.46875,7306.20019531,1507.0,6622.0,5960.0
2007-10-02,2198.86401367,161.82800293,343431.0625,9322.59960938,508.0,8022.0,12815.0
2007-10-03,1280.45397949,157.738006592,344535.9375,5472.0,979.0,5024.0,3692.0
2007-10-04,1518.45800781,138.447998047,344455.3125,6414.60009766,2400.0,444.0,9710.0
2007-10-05,1394.09204102,150.636001587,343911.03125,5889.20019531,0.0,351.0,9425.0
2007-10-06,1756.23999023,186.192001343,343268.21875,7441.39990234,4840.0,347.0,9666.0
2007-10-07,2106.11401367,153.177993774,343909.84375,8939.40039062,2498.0,8255.0,10886.0
2007-10-08,1095.24194336,121.896003723,344299.03125,4652.79980469,0.0,420.0,5082.0
2007-10-09,1687.85803223,159.802001953,343985.96875,7174.60009766,2034.0,2147.0,9290.0
2007-10-10,1166.9720459,132.751998901,344766.46875,5023.60009766,1863.0,2117.0,3345.0
